uid,id,date,draw,rank,points,delta_rank,tournaments_played,year,month
68134_60507_2024-09-24_MD,68134_60507,2024-09-24,MD,28,41803,1.0,23,2024,9
68134_60507_2024-10-01_MD,68134_60507,2024-10-01,MD,28,41803,0.0,23,2024,10
68134_60507_2024-10-08_MD,68134_60507,2024-10-08,MD,29,40833,0.0,22,2024,10
68134_60507_2024-10-15_MD,68134_60507,2024-10-15,MD,28,41403,1.0,22,2024,10
68134_60507_2024-10-22_MD,68134_60507,2024-10-22,MD,31,40583,3.0,22,2024,10
68134_60507_2024-10-29_MD,68134_60507,2024-10-29,MD,31,39013,0.0,21,2024,10
68134_60507_2024-11-05_MD,68134_60507,2024-11-05,MD,30,41163,1.0,21,2024,11
68134_60507_2024-11-12_MD,68134_60507,2024-11-12,MD,30,41163,0.0,21,2024,11
68134_60507_2024-11-19_MD,68134_60507,2024-11-19,MD,29,41163,1.0,22,2024,11
68134_60507_2024-11-26_MD,68134_60507,2024-11-26,MD,26,42453,3.0,23,2024,11
68221_59331_2023-10-24_WD,68221_59331,2023-10-24,WD,77,16690,14.0,8,2023,10
68221_59331_2023-10-31_WD,68221_59331,2023-10-31,WD,80,16690,3.0,8,2023,10
68221_59331_2023-11-07_WD,68221_59331,2023-11-07,WD,74,18360,6.0,9,2023,11
68221_59331_2023-11-14_WD,68221_59331,2023-11-14,WD,77,18360,3.0,9,2023,11
68221_59331_2023-11-21_WD,68221_59331,2023-11-21,WD,73,19880,4.0,10,2023,11
68221_59331_2023-11-28_WD,68221_59331,2023-11-28,WD,73,19880,0.0,10,2023,11
68221_59331_2023-12-05_WD,68221_59331,2023-12-05,WD,68,21160,5.0,11,2023,12
68221_59331_2023-12-12_WD,68221_59331,2023-12-12,WD,70,21628,2.0,12,2023,12
68221_59331_2023-12-19_WD,68221_59331,2023-12-19,WD,70,21628,0.0,12,2023,12
68221_59331_2023-12-26_WD,68221_59331,2023-12-26,WD,70,21628,0.0,12,2023,12
68221_59331_2024-01-02_WD,68221_59331,2024-01-02,WD,70,21628,0.0,12,2024,1
68221_59331_2024-01-09_WD,68221_59331,2024-01-09,WD,70,21628,0.0,12,2024,1
68221_59331_2024-01-16_WD,68221_59331,2024-01-16,WD,69,21628,1.0,12,2024,1
68221_59331_2024-01-23_WD,68221_59331,2024-01-23,WD,69,21628,0.0,12,2024,1
68221_59331_2024-01-30_WD,68221_59331,2024-01-30,WD,69,21628,0.0,12,2024,1
68221_59331_2024-02-06_WD,68221_59331,2024-02-06,WD,69,21628,0.0,12,2024,2
68221_59331_2024-02-13_WD,68221_59331,2024-02-13,WD,69,21628,0.0,12,2024,2
68221_59331_2024-02-20_WD,68221_59331,2024-02-20,WD,70,21628,1.0,12,2024,2
68221_59331_2024-02-27_WD,68221_59331,2024-02-27,WD,70,21628,0.0,12,2024,2
68221_59331_2024-03-05_WD,68221_59331,2024-03-05,WD,70,21628,0.0,12,2024,3
68221_59331_2024-03-12_WD,68221_59331,2024-03-12,WD,69,21628,1.0,12,2024,3
68221_59331_2024-03-19_WD,68221_59331,2024-03-19,WD,68,21628,1.0,12,2024,3
68221_59331_2024-03-26_WD,68221_59331,2024-03-26,WD,70,21628,2.0,12,2024,3
68221_59331_2024-04-02_WD,68221_59331,2024-04-02,WD,70,21628,0.0,12,2024,4
68221_59331_2024-04-09_WD,68221_59331,2024-04-09,WD,70,21628,0.0,12,2024,4
68221_59331_2024-04-16_WD,68221_59331,2024-04-16,WD,72,21628,2.0,12,2024,4
68221_59331_2024-04-23_WD,68221_59331,2024-04-23,WD,72,21628,0.0,12,2024,4
68221_59331_2024-04-30_WD,68221_59331,2024-04-30,WD,72,21628,0.0,12,2024,4
68221_59331_2024-05-07_WD,68221_59331,2024-05-07,WD,73,21628,1.0,12,2024,5
68221_59331_2024-05-14_WD,68221_59331,2024-05-14,WD,73,21628,0.0,11,2024,5
68221_59331_2024-05-21_WD,68221_59331,2024-05-21,WD,74,21628,1.0,11,2024,5
68221_59331_2024-05-28_WD,68221_59331,2024-05-28,WD,79,20798,5.0,10,2024,5
68221_59331_2024-06-04_WD,68221_59331,2024-06-04,WD,79,20798,0.0,10,2024,6
68221_59331_2024-06-11_WD,68221_59331,2024-06-11,WD,78,20798,1.0,10,2024,6
68221_59331_2024-06-18_WD,68221_59331,2024-06-18,WD,82,19278,4.0,9,2024,6
68221_59331_2024-06-25_WD,68221_59331,2024-06-25,WD,80,19278,2.0,9,2024,6
68221_59331_2024-07-02_WD,68221_59331,2024-07-02,WD,80,19278,0.0,9,2024,7
68221_59331_2024-07-09_WD,68221_59331,2024-07-09,WD,79,19278,1.0,9,2024,7
68221_59331_2024-07-16_WD,68221_59331,2024-07-16,WD,79,19278,0.0,9,2024,7
68221_59331_2024-07-23_WD,68221_59331,2024-07-23,WD,79,19278,0.0,9,2024,7
68221_59331_2024-07-30_WD,68221_59331,2024-07-30,WD,78,19278,0.0,9,2024,7
68221_59331_2024-08-06_WD,68221_59331,2024-08-06,WD,78,19278,0.0,9,2024,8
68221_59331_2024-08-13_WD,68221_59331,2024-08-13,WD,78,19278,0.0,9,2024,8
68221_59331_2024-08-20_WD,68221_59331,2024-08-20,WD,78,19278,0.0,9,2024,8
68221_59331_2024-08-27_WD,68221_59331,2024-08-27,WD,77,19278,1.0,9,2024,8
68221_59331_2024-09-03_WD,68221_59331,2024-09-03,WD,77,19278,0.0,9,2024,9
68221_59331_2024-09-10_WD,68221_59331,2024-09-10,WD,76,19278,1.0,9,2024,9
68221_59331_2024-09-17_WD,68221_59331,2024-09-17,WD,94,15878,18.0,8,2024,9
68316_2024-11-19_MS,68316,2024-11-19,MS,92,19360,16.0,18,2024,11
68316_2024-11-26_MS,68316,2024-11-26,MS,92,19590,0.0,19,2024,11
68317_2023-10-24_MS,68317,2023-10-24,MS,35,34910,5.0,18,2023,10
68317_2023-10-31_MS,68317,2023-10-31,MS,35,34910,0.0,18,2023,10
68317_2023-11-07_MS,68317,2023-11-07,MS,36,34910,1.0,19,2023,11
68317_2023-11-14_MS,68317,2023-11-14,MS,38,34910,2.0,19,2023,11
68317_2023-11-21_MS,68317,2023-11-21,MS,40,34910,2.0,19,2023,11
68317_2023-11-28_MS,68317,2023-11-28,MS,40,34910,0.0,18,2023,11
68317_2023-12-05_MS,68317,2023-12-05,MS,41,35440,1.0,19,2023,12
68317_2023-12-12_MS,68317,2023-12-12,MS,42,34860,1.0,19,2023,12
68317_2023-12-19_MS,68317,2023-12-19,MS,37,36490,5.0,20,2023,12
68317_2023-12-26_MS,68317,2023-12-26,MS,37,36490,0.0,20,2023,12
68317_2024-01-02_MS,68317,2024-01-02,MS,37,36490,0.0,20,2024,1
68317_2024-01-09_MS,68317,2024-01-09,MS,37,36490,0.0,20,2024,1
68317_2024-01-16_MS,68317,2024-01-16,MS,36,36490,1.0,20,2024,1
68317_2024-01-23_MS,68317,2024-01-23,MS,36,36490,0.0,21,2024,1
68317_2024-01-30_MS,68317,2024-01-30,MS,36,38780,0.0,21,2024,1
68317_2024-02-06_MS,68317,2024-02-06,MS,37,38780,1.0,21,2024,2
68317_2024-02-13_MS,68317,2024-02-13,MS,37,38780,0.0,21,2024,2
68317_2024-02-20_MS,68317,2024-02-20,MS,37,38780,0.0,21,2024,2
68317_2024-02-27_MS,68317,2024-02-27,MS,37,38780,0.0,21,2024,2
68317_2024-03-05_MS,68317,2024-03-05,MS,37,38780,0.0,21,2024,3
68317_2024-03-12_MS,68317,2024-03-12,MS,37,38780,0.0,21,2024,3
68317_2024-03-19_MS,68317,2024-03-19,MS,36,38780,1.0,21,2024,3
68317_2024-03-26_MS,68317,2024-03-26,MS,36,39880,0.0,21,2024,3
68317_2024-04-02_MS,68317,2024-04-02,MS,36,39880,0.0,21,2024,4
68317_2024-04-09_MS,68317,2024-04-09,MS,36,39880,0.0,21,2024,4
68317_2024-04-16_MS,68317,2024-04-16,MS,36,39880,0.0,21,2024,4
68317_2024-04-23_MS,68317,2024-04-23,MS,36,39880,0.0,21,2024,4
68317_2024-04-30_MS,68317,2024-04-30,MS,36,39880,0.0,21,2024,4
68317_2024-05-07_MS,68317,2024-05-07,MS,34,41205,2.0,22,2024,5
68317_2024-05-14_MS,68317,2024-05-14,MS,34,41205,0.0,22,2024,5
68317_2024-05-21_MS,68317,2024-05-21,MS,36,38915,2.0,21,2024,5
68317_2024-05-28_MS,68317,2024-05-28,MS,37,39765,1.0,22,2024,5
68317_2024-06-04_MS,68317,2024-06-04,MS,36,39765,1.0,22,2024,6
68317_2024-06-11_MS,68317,2024-06-11,MS,35,39965,1.0,22,2024,6
68317_2024-06-18_MS,68317,2024-06-18,MS,35,39965,0.0,22,2024,6
68317_2024-06-25_MS,68317,2024-06-25,MS,35,39965,0.0,20,2024,6
68317_2024-07-02_MS,68317,2024-07-02,MS,35,39965,0.0,20,2024,7
68317_2024-07-09_MS,68317,2024-07-09,MS,38,39965,3.0,20,2024,7
68317_2024-07-16_MS,68317,2024-07-16,MS,38,39965,0.0,20,2024,7
68317_2024-07-23_MS,68317,2024-07-23,MS,38,39965,0.0,19,2024,7
68317_2024-07-30_MS,68317,2024-07-30,MS,37,39965,0.0,19,2024,7
68317_2024-08-06_MS,68317,2024-08-06,MS,37,39965,0.0,19,2024,8
68317_2024-08-13_MS,68317,2024-08-13,MS,37,39965,0.0,19,2024,8
68317_2024-08-20_MS,68317,2024-08-20,MS,37,39965,0.0,19,2024,8
68317_2024-08-27_MS,68317,2024-08-27,MS,37,39965,0.0,20,2024,8
68317_2024-09-03_MS,68317,2024-09-03,MS,41,37215,4.0,19,2024,9
68317_2024-09-10_MS,68317,2024-09-10,MS,41,37215,0.0,20,2024,9
68317_2024-09-17_MS,68317,2024-09-17,MS,40,37215,1.0,20,2024,9
68317_2024-09-24_MS,68317,2024-09-24,MS,40,37765,0.0,21,2024,9
68317_2024-10-01_MS,68317,2024-10-01,MS,41,37765,1.0,21,2024,10
68317_2024-10-08_MS,68317,2024-10-08,MS,39,37765,0.0,21,2024,10
68317_2024-10-15_MS,68317,2024-10-15,MS,38,37765,1.0,21,2024,10
68317_2024-10-22_MS,68317,2024-10-22,MS,40,36665,2.0,20,2024,10
68317_2024-10-29_MS,68317,2024-10-29,MS,40,36665,0.0,20,2024,10
68317_2024-11-05_MS,68317,2024-11-05,MS,41,36665,1.0,20,2024,11
68317_2024-11-12_MS,68317,2024-11-12,MS,36,38815,5.0,21,2024,11
68317_2024-11-19_MS,68317,2024-11-19,MS,35,38815,1.0,21,2024,11
68317_2024-11-26_MS,68317,2024-11-26,MS,36,38815,1.0,21,2024,11
68322_2024-02-06_MS,68322,2024-02-06,MS,92,19150,16.0,9,2024,2
68322_2024-02-13_MS,68322,2024-02-13,MS,76,21950,16.0,10,2024,2
68322_2024-02-20_MS,68322,2024-02-20,MS,78,21950,2.0,10,2024,2
68322_2024-02-27_MS,68322,2024-02-27,MS,79,21950,1.0,10,2024,2
68322_2024-03-05_MS,68322,2024-03-05,MS,80,21950,1.0,10,2024,3
68322_2024-03-12_MS,68322,2024-03-12,MS,80,21950,0.0,10,2024,3
68322_2024-03-19_MS,68322,2024-03-19,MS,76,22510,4.0,11,2024,3
68322_2024-03-26_MS,68322,2024-03-26,MS,66,24620,10.0,12,2024,3
68322_2024-04-02_MS,68322,2024-04-02,MS,64,26500,2.0,13,2024,4
68322_2024-04-09_MS,68322,2024-04-09,MS,64,26500,0.0,13,2024,4
68322_2024-04-16_MS,68322,2024-04-16,MS,65,26500,1.0,13,2024,4
68322_2024-04-23_MS,68322,2024-04-23,MS,65,26500,0.0,13,2024,4
68322_2024-04-30_MS,68322,2024-04-30,MS,65,26500,0.0,13,2024,4
68322_2024-05-07_MS,68322,2024-05-07,MS,65,26500,0.0,13,2024,5
68322_2024-05-14_MS,68322,2024-05-14,MS,64,26500,1.0,13,2024,5
68322_2024-05-21_MS,68322,2024-05-21,MS,64,26500,0.0,14,2024,5
68322_2024-05-28_MS,68322,2024-05-28,MS,64,26500,0.0,15,2024,5
68322_2024-06-04_MS,68322,2024-06-04,MS,64,26500,0.0,14,2024,6
68322_2024-06-11_MS,68322,2024-06-11,MS,64,26500,0.0,14,2024,6
68322_2024-06-18_MS,68322,2024-06-18,MS,64,26500,0.0,14,2024,6
68322_2024-06-25_MS,68322,2024-06-25,MS,64,26500,0.0,14,2024,6
68322_2024-07-02_MS,68322,2024-07-02,MS,64,26500,0.0,15,2024,7
68322_2024-07-09_MS,68322,2024-07-09,MS,62,26970,2.0,16,2024,7
68322_2024-07-16_MS,68322,2024-07-16,MS,62,26970,0.0,16,2024,7
68322_2024-07-23_MS,68322,2024-07-23,MS,61,26970,1.0,16,2024,7
68322_2024-07-30_MS,68322,2024-07-30,MS,61,26970,0.0,16,2024,7
68322_2024-08-06_MS,68322,2024-08-06,MS,63,26970,2.0,16,2024,8
68322_2024-08-13_MS,68322,2024-08-13,MS,58,28710,5.0,17,2024,8
68322_2024-08-20_MS,68322,2024-08-20,MS,58,28710,0.0,16,2024,8
68322_2024-08-27_MS,68322,2024-08-27,MS,57,28710,1.0,16,2024,8
68322_2024-09-03_MS,68322,2024-09-03,MS,57,28710,0.0,16,2024,9
68322_2024-09-10_MS,68322,2024-09-10,MS,58,28710,1.0,16,2024,9
68322_2024-09-17_MS,68322,2024-09-17,MS,58,28710,0.0,16,2024,9
68322_2024-09-24_MS,68322,2024-09-24,MS,57,28710,1.0,16,2024,9
68322_2024-10-01_MS,68322,2024-10-01,MS,58,29330,1.0,17,2024,10
68322_2024-10-08_MS,68322,2024-10-08,MS,58,29330,0.0,17,2024,10
68322_2024-10-15_MS,68322,2024-10-15,MS,57,29330,1.0,17,2024,10
68322_2024-10-22_MS,68322,2024-10-22,MS,55,29330,2.0,17,2024,10
68322_2024-10-29_MS,68322,2024-10-29,MS,51,30530,4.0,17,2024,10
68322_2024-11-05_MS,68322,2024-11-05,MS,46,33230,5.0,17,2024,11
68322_2024-11-12_MS,68322,2024-11-12,MS,48,33230,2.0,17,2024,11
68322_2024-11-19_MS,68322,2024-11-19,MS,47,33230,1.0,16,2024,11
68322_2024-11-26_MS,68322,2024-11-26,MS,47,33230,0.0,15,2024,11
68337_67290_2024-10-29_XD,68337_67290,2024-10-29,XD,89,16670,12.0,7,2024,10
68337_67290_2024-11-05_XD,68337_67290,2024-11-05,XD,80,19420,9.0,8,2024,11
68337_67290_2024-11-12_XD,68337_67290,2024-11-12,XD,79,19420,1.0,8,2024,11
68337_67290_2024-11-19_XD,68337_67290,2024-11-19,XD,80,19420,1.0,8,2024,11
68337_67290_2024-11-26_XD,68337_67290,2024-11-26,XD,79,19420,1.0,8,2024,11
68392_2023-10-24_MS,68392,2023-10-24,MS,70,21400,3.0,7,2023,10
68392_2023-10-31_MS,68392,2023-10-31,MS,72,21400,2.0,7,2023,10
68392_2023-11-07_MS,68392,2023-11-07,MS,75,21400,3.0,7,2023,11
68392_2023-11-14_MS,68392,2023-11-14,MS,77,21400,2.0,7,2023,11
68392_2023-11-21_MS,68392,2023-11-21,MS,98,17400,21.0,6,2023,11
68392_2023-11-28_MS,68392,2023-11-28,MS,97,17400,1.0,6,2023,11
68392_2023-12-05_MS,68392,2023-12-05,MS,86,20150,11.0,7,2023,12
68392_2023-12-12_MS,68392,2023-12-12,MS,65,24000,21.0,8,2023,12
68392_2023-12-19_MS,68392,2023-12-19,MS,66,24000,1.0,8,2023,12
68392_2023-12-26_MS,68392,2023-12-26,MS,66,24000,0.0,8,2023,12
68392_2024-01-02_MS,68392,2024-01-02,MS,66,24000,0.0,8,2024,1
68392_2024-01-09_MS,68392,2024-01-09,MS,66,24000,0.0,8,2024,1
68392_2024-01-16_MS,68392,2024-01-16,MS,74,22250,8.0,7,2024,1
68392_2024-01-23_MS,68392,2024-01-23,MS,74,22250,0.0,7,2024,1
68392_2024-01-30_MS,68392,2024-01-30,MS,74,22250,0.0,7,2024,1
68392_2024-02-06_MS,68392,2024-02-06,MS,95,18850,21.0,6,2024,2
68392_2024-02-13_MS,68392,2024-02-13,MS,96,18850,1.0,6,2024,2
68392_2024-02-20_MS,68392,2024-02-20,MS,96,18850,0.0,6,2024,2
68392_2024-07-09_MS,68392,2024-07-09,MS,92,19362,23.0,8,2024,7
68392_2024-07-16_MS,68392,2024-07-16,MS,75,23362,17.0,9,2024,7
68392_2024-07-23_MS,68392,2024-07-23,MS,75,23362,0.0,9,2024,7
68392_2024-07-30_MS,68392,2024-07-30,MS,74,23362,0.0,9,2024,7
68392_2024-08-06_MS,68392,2024-08-06,MS,75,23362,1.0,9,2024,8
68392_2024-08-13_MS,68392,2024-08-13,MS,69,25472,6.0,10,2024,8
68392_2024-08-20_MS,68392,2024-08-20,MS,68,25472,1.0,10,2024,8
68392_2024-08-27_MS,68392,2024-08-27,MS,67,25472,1.0,10,2024,8
68392_2024-09-03_MS,68392,2024-09-03,MS,68,25472,1.0,10,2024,9
68392_2024-09-10_MS,68392,2024-09-10,MS,57,29112,11.0,11,2024,9
68392_2024-09-17_MS,68392,2024-09-17,MS,53,30412,4.0,12,2024,9
68392_2024-09-24_MS,68392,2024-09-24,MS,52,30412,1.0,12,2024,9
68392_2024-10-01_MS,68392,2024-10-01,MS,51,31052,1.0,13,2024,10
68392_2024-10-08_MS,68392,2024-10-08,MS,51,31052,0.0,13,2024,10
68392_2024-10-15_MS,68392,2024-10-15,MS,50,31052,1.0,13,2024,10
68392_2024-10-22_MS,68392,2024-10-22,MS,48,31862,2.0,14,2024,10
68392_2024-10-29_MS,68392,2024-10-29,MS,48,31862,0.0,14,2024,10
68392_2024-11-05_MS,68392,2024-11-05,MS,49,31862,1.0,14,2024,11
68392_2024-11-12_MS,68392,2024-11-12,MS,50,31862,1.0,15,2024,11
68392_2024-11-19_MS,68392,2024-11-19,MS,49,31862,1.0,16,2024,11
68392_2024-11-26_MS,68392,2024-11-26,MS,49,31862,0.0,16,2024,11
68479_2023-10-24_WS,68479,2023-10-24,WS,94,16320,0.0,6,2023,10
68479_2023-10-31_WS,68479,2023-10-31,WS,87,19350,7.0,7,2023,10
68479_2023-11-07_WS,68479,2023-11-07,WS,88,19350,1.0,7,2023,11
68479_2023-11-14_WS,68479,2023-11-14,WS,89,19350,1.0,7,2023,11
68479_2023-11-21_WS,68479,2023-11-21,WS,91,19350,2.0,7,2023,11
68479_2023-11-28_WS,68479,2023-11-28,WS,99,17930,8.0,6,2023,11
68479_2023-12-05_WS,68479,2023-12-05,WS,99,17930,0.0,6,2023,12
68479_2023-12-12_WS,68479,2023-12-12,WS,99,17930,0.0,6,2023,12
68479_2024-03-19_WS,68479,2024-03-19,WS,91,21380,28.0,6,2024,3
68479_2024-03-26_WS,68479,2024-03-26,WS,82,23580,9.0,7,2024,3
68479_2024-04-02_WS,68479,2024-04-02,WS,96,20180,14.0,6,2024,4
68479_2024-04-09_WS,68479,2024-04-09,WS,96,20180,0.0,6,2024,4
68479_2024-04-16_WS,68479,2024-04-16,WS,97,20180,1.0,6,2024,4
68479_2024-04-23_WS,68479,2024-04-23,WS,97,20180,0.0,6,2024,4
68479_2024-04-30_WS,68479,2024-04-30,WS,97,20180,0.0,6,2024,4
68479_2024-05-07_WS,68479,2024-05-07,WS,89,21680,8.0,6,2024,5
68479_2024-05-14_WS,68479,2024-05-14,WS,79,25080,10.0,7,2024,5
68479_2024-05-21_WS,68479,2024-05-21,WS,79,25080,0.0,7,2024,5
68479_2024-05-28_WS,68479,2024-05-28,WS,79,25080,0.0,7,2024,5
68479_2024-06-04_WS,68479,2024-06-04,WS,79,25080,0.0,7,2024,6
68479_2024-06-11_WS,68479,2024-06-11,WS,74,25080,5.0,7,2024,6
68479_2024-06-18_WS,68479,2024-06-18,WS,72,25080,2.0,7,2024,6
68479_2024-06-25_WS,68479,2024-06-25,WS,71,25080,1.0,7,2024,6
68479_2024-07-02_WS,68479,2024-07-02,WS,50,29980,21.0,8,2024,7
68479_2024-07-09_WS,68479,2024-07-09,WS,65,25980,15.0,7,2024,7
68479_2024-07-16_WS,68479,2024-07-16,WS,80,23480,15.0,6,2024,7
68479_2024-07-23_WS,68479,2024-07-23,WS,79,23480,1.0,6,2024,7
68479_2024-07-30_WS,68479,2024-07-30,WS,79,23480,0.0,6,2024,7
68479_2024-08-06_WS,68479,2024-08-06,WS,79,23480,0.0,6,2024,8
68479_2024-08-13_WS,68479,2024-08-13,WS,78,23480,1.0,6,2024,8
68479_2024-08-20_WS,68479,2024-08-20,WS,78,23480,0.0,6,2024,8
68479_2024-08-27_WS,68479,2024-08-27,WS,59,27480,19.0,7,2024,8
68479_2024-09-03_WS,68479,2024-09-03,WS,43,32160,16.0,8,2024,9
68479_2024-09-10_WS,68479,2024-09-10,WS,44,32160,1.0,8,2024,9
68479_2024-09-17_WS,68479,2024-09-17,WS,45,32160,1.0,8,2024,9
68479_2024-09-24_WS,68479,2024-09-24,WS,44,32160,1.0,8,2024,9
68479_2024-10-01_WS,68479,2024-10-01,WS,45,33830,1.0,9,2024,10
68479_2024-10-08_WS,68479,2024-10-08,WS,45,33830,0.0,9,2024,10
68479_2024-10-15_WS,68479,2024-10-15,WS,45,33830,0.0,9,2024,10
68479_2024-10-22_WS,68479,2024-10-22,WS,42,35120,3.0,10,2024,10
68479_2024-10-29_WS,68479,2024-10-29,WS,49,32090,7.0,9,2024,10
68479_2024-11-05_WS,68479,2024-11-05,WS,49,32090,0.0,9,2024,11
68479_2024-11-12_WS,68479,2024-11-12,WS,42,33760,7.0,10,2024,11
68479_2024-11-19_WS,68479,2024-11-19,WS,42,34690,0.0,11,2024,11
68479_2024-11-26_WS,68479,2024-11-26,WS,41,34690,1.0,11,2024,11
68532_89885_2023-10-24_WD,68532_89885,2023-10-24,WD,88,14250,1.0,12,2023,10
68532_89885_2023-10-31_WD,68532_89885,2023-10-31,WD,90,14250,2.0,12,2023,10
68532_89885_2023-11-07_WD,68532_89885,2023-11-07,WD,95,13430,5.0,12,2023,11
68532_89885_2023-11-14_WD,68532_89885,2023-11-14,WD,91,15380,4.0,13,2023,11
68532_89885_2023-11-21_WD,68532_89885,2023-11-21,WD,94,14780,3.0,13,2023,11
68532_89885_2023-11-28_WD,68532_89885,2023-11-28,WD,94,14780,0.0,13,2023,11
68532_89885_2023-12-05_WD,68532_89885,2023-12-05,WD,96,14780,2.0,13,2023,12
68532_89885_2023-12-12_WD,68532_89885,2023-12-12,WD,95,14780,1.0,13,2023,12
68532_89885_2023-12-19_WD,68532_89885,2023-12-19,WD,94,14780,1.0,13,2023,12
68532_89885_2023-12-26_WD,68532_89885,2023-12-26,WD,94,14780,0.0,13,2023,12
68532_89885_2024-01-02_WD,68532_89885,2024-01-02,WD,94,14780,0.0,13,2024,1
68532_89885_2024-01-09_WD,68532_89885,2024-01-09,WD,94,14780,0.0,13,2024,1
68532_89885_2024-01-16_WD,68532_89885,2024-01-16,WD,96,14780,2.0,13,2024,1
68532_89885_2024-01-23_WD,68532_89885,2024-01-23,WD,84,16360,12.0,13,2024,1
68532_89885_2024-01-30_WD,68532_89885,2024-01-30,WD,84,16360,0.0,13,2024,1
68532_89885_2024-02-06_WD,68532_89885,2024-02-06,WD,84,16360,0.0,13,2024,2
68532_89885_2024-02-13_WD,68532_89885,2024-02-13,WD,84,16360,0.0,13,2024,2
68532_89885_2024-02-20_WD,68532_89885,2024-02-20,WD,89,16360,5.0,13,2024,2
68532_89885_2024-02-27_WD,68532_89885,2024-02-27,WD,87,16360,2.0,13,2024,2
68532_89885_2024-03-05_WD,68532_89885,2024-03-05,WD,82,17110,5.0,14,2024,3
68532_89885_2024-03-12_WD,68532_89885,2024-03-12,WD,84,17110,2.0,13,2024,3
68532_89885_2024-03-19_WD,68532_89885,2024-03-19,WD,74,20040,10.0,13,2024,3
68532_89885_2024-03-26_WD,68532_89885,2024-03-26,WD,68,21920,6.0,13,2024,3
68532_89885_2024-04-02_WD,68532_89885,2024-04-02,WD,62,23750,6.0,14,2024,4
68532_89885_2024-04-09_WD,68532_89885,2024-04-09,WD,62,23750,0.0,14,2024,4
68532_89885_2024-04-16_WD,68532_89885,2024-04-16,WD,65,23750,3.0,14,2024,4
68532_89885_2024-04-23_WD,68532_89885,2024-04-23,WD,65,23750,0.0,14,2024,4
68532_89885_2024-04-30_WD,68532_89885,2024-04-30,WD,65,23750,0.0,14,2024,4
68532_89885_2024-05-07_WD,68532_89885,2024-05-07,WD,64,23820,1.0,14,2024,5
68532_89885_2024-05-14_WD,68532_89885,2024-05-14,WD,65,23820,1.0,13,2024,5
68532_89885_2024-05-21_WD,68532_89885,2024-05-21,WD,63,23820,2.0,13,2024,5
68532_89885_2024-05-28_WD,68532_89885,2024-05-28,WD,62,23820,1.0,13,2024,5
68532_89885_2024-06-04_WD,68532_89885,2024-06-04,WD,64,23820,2.0,13,2024,6
68532_89885_2024-06-11_WD,68532_89885,2024-06-11,WD,64,23820,0.0,13,2024,6
68532_89885_2024-06-18_WD,68532_89885,2024-06-18,WD,64,23820,0.0,12,2024,6
68532_89885_2024-06-25_WD,68532_89885,2024-06-25,WD,62,23820,2.0,12,2024,6
68532_89885_2024-07-02_WD,68532_89885,2024-07-02,WD,61,23820,1.0,12,2024,7
68532_89885_2024-07-09_WD,68532_89885,2024-07-09,WD,61,23820,0.0,12,2024,7
68532_89885_2024-07-16_WD,68532_89885,2024-07-16,WD,63,23820,2.0,12,2024,7
68532_89885_2024-07-23_WD,68532_89885,2024-07-23,WD,62,23820,1.0,12,2024,7
68532_89885_2024-07-30_WD,68532_89885,2024-07-30,WD,62,23820,0.0,12,2024,7
68532_89885_2024-08-06_WD,68532_89885,2024-08-06,WD,62,23820,0.0,12,2024,8
68532_89885_2024-08-13_WD,68532_89885,2024-08-13,WD,61,23820,1.0,12,2024,8
68532_89885_2024-08-20_WD,68532_89885,2024-08-20,WD,61,23820,0.0,12,2024,8
68532_89885_2024-08-27_WD,68532_89885,2024-08-27,WD,61,23820,0.0,12,2024,8
68532_89885_2024-09-03_WD,68532_89885,2024-09-03,WD,59,23820,2.0,12,2024,9
68532_89885_2024-09-10_WD,68532_89885,2024-09-10,WD,59,23820,0.0,12,2024,9
68532_89885_2024-09-17_WD,68532_89885,2024-09-17,WD,53,25700,6.0,12,2024,9
68532_89885_2024-09-24_WD,68532_89885,2024-09-24,WD,53,25700,0.0,12,2024,9
68532_89885_2024-10-01_WD,68532_89885,2024-10-01,WD,54,25700,1.0,12,2024,10
68532_89885_2024-10-08_WD,68532_89885,2024-10-08,WD,56,24420,0.0,11,2024,10
68532_89885_2024-10-15_WD,68532_89885,2024-10-15,WD,55,25820,1.0,11,2024,10
68532_89885_2024-10-22_WD,68532_89885,2024-10-22,WD,53,27560,2.0,12,2024,10
68532_89885_2024-10-29_WD,68532_89885,2024-10-29,WD,54,28090,1.0,13,2024,10
68532_89885_2024-11-05_WD,68532_89885,2024-11-05,WD,48,29810,6.0,13,2024,11
68532_89885_2024-11-12_WD,68532_89885,2024-11-12,WD,50,29440,2.0,12,2024,11
68532_89885_2024-11-19_WD,68532_89885,2024-11-19,WD,46,30110,4.0,12,2024,11
68532_89885_2024-11-26_WD,68532_89885,2024-11-26,WD,48,30110,2.0,12,2024,11
68544_70762_2023-10-24_XD,68544_70762,2023-10-24,XD,8,69047,0.0,19,2023,10
68544_70762_2023-10-31_XD,68544_70762,2023-10-31,XD,8,68037,0.0,19,2023,10
68544_70762_2023-11-07_XD,68544_70762,2023-11-07,XD,8,68037,0.0,18,2023,11
68544_70762_2023-11-14_XD,68544_70762,2023-11-14,XD,8,68037,0.0,18,2023,11
68544_70762_2023-11-21_XD,68544_70762,2023-11-21,XD,8,68037,0.0,18,2023,11
68544_70762_2023-11-28_XD,68544_70762,2023-11-28,XD,8,68037,0.0,18,2023,11
